URLs,Subdirs
https://medium.com/@joshuascott,['@joshuascott']
https://medium.com/@fionntsmith,['@fionntsmith']
https://medium.com/@DeronDalton,['@DeronDalton']
https://medium.com/@RobBrathwaite,['@RobBrathwaite']
https://medium.com/@rsjanabasis,['@rsjanabasis']
https://medium.com/@VamsiVedula,['@VamsiVedula']
https://medium.com/@jft,['@jft']
https://medium.com/@alexdimp,['@alexdimp']
https://medium.com/@sidebyside,['@sidebyside']
https://medium.com/@Jigu,['@Jigu']
https://medium.com/@timruof,['@timruof']
https://medium.com/@JoonaKotilainen,['@JoonaKotilainen']
https://medium.com/@byronjamesbignell,['@byronjamesbignell']
https://medium.com/@fredrichroyalmenty,['@fredrichroyalmenty']
https://medium.com/@hello_imalexa,['@hello_imalexa']
https://medium.com/@iamntz,['@iamntz']
https://medium.com/@misamisono,['@misamisono']
https://medium.com/@gameanalytics,['@gameanalytics']
https://medium.com/@rioseco,['@rioseco']
https://medium.com/@briz.mx,['@briz.mx']
https://medium.com/@jennifermolidor,['@jennifermolidor']
https://medium.com/@jenatzippypaws,['@jenatzippypaws']
https://medium.com/@blogEight,['@blogEight']
https://medium.com/@logansam,['@logansam']
https://medium.com/@lamar_gary,['@lamar_gary']
https://medium.com/@rmack,['@rmack']
https://medium.com/@Nimz_co,['@Nimz_co']
https://medium.com/@Jeena,['@Jeena']
https://medium.com/@HammeIAm,['@HammeIAm']
https://medium.com/@smukkeberg,['@smukkeberg']
https://medium.com/@cunhasdepedra,['@cunhasdepedra']
https://medium.com/@nebdil,['@nebdil']
https://medium.com/@loveofbrooklyn,['@loveofbrooklyn']
https://medium.com/@ayazgazizov,['@ayazgazizov']
https://medium.com/@Bitcollage,['@Bitcollage']
https://medium.com/@mcgalliard,['@mcgalliard']
https://medium.com/@justme_,['@justme_']
https://medium.com/@spamgirl,['@spamgirl']
https://medium.com/@milanvukas,['@milanvukas']
https://medium.com/@stephengosden,['@stephengosden']
https://medium.com/@hrishabhgupta,['@hrishabhgupta']
https://medium.com/@andresmarinkovic,['@andresmarinkovic']
