URLs,Subdirs
https://medium.com/my-halfway-projects/about,"['my-halfway-projects', 'about']"
https://medium.com/my-halfway-projects,['my-halfway-projects']
https://medium.com/stories-of-black-womanhood/about,"['stories-of-black-womanhood', 'about']"
https://medium.com/stories-of-black-womanhood,['stories-of-black-womanhood']
https://medium.com/a-global-village/about,"['a-global-village', 'about']"
https://medium.com/a-global-village,['a-global-village']
https://medium.com/an-unmistakable-journey/about,"['an-unmistakable-journey', 'about']"
https://medium.com/an-unmistakable-journey,['an-unmistakable-journey']
https://medium.com/what-is-true-good/about,"['what-is-true-good', 'about']"
https://medium.com/what-is-true-good,['what-is-true-good']
https://medium.com/its-complicated/about,"['its-complicated', 'about']"
https://medium.com/its-complicated,['its-complicated']
https://medium.com/biggo-ego/about,"['biggo-ego', 'about']"
https://medium.com/biggo-ego,['biggo-ego']
https://medium.com/sunhyoups-story/about,"['sunhyoups-story', 'about']"
https://medium.com/sunhyoups-story,['sunhyoups-story']
https://medium.com/write-yourself-alive/about,"['write-yourself-alive', 'about']"
https://medium.com/write-yourself-alive,['write-yourself-alive']
https://medium.com/rags-over-riches/about,"['rags-over-riches', 'about']"
https://medium.com/rags-over-riches,['rags-over-riches']
https://medium.com/caos-focado/about,"['caos-focado', 'about']"
https://medium.com/caos-focado,['caos-focado']
