URLs,Subdirs
https://medium.com/rainbow-bird/about,"['rainbow-bird', 'about']"
https://medium.com/rainbow-bird,['rainbow-bird']
https://medium.com/empire-enterprises/about,"['empire-enterprises', 'about']"
https://medium.com/empire-enterprises,['empire-enterprises']
https://medium.com/about-being-an-intrapreneur/about,"['about-being-an-intrapreneur', 'about']"
https://medium.com/about-being-an-intrapreneur,['about-being-an-intrapreneur']
https://medium.com/starting-my-own-gallery/about,"['starting-my-own-gallery', 'about']"
https://medium.com/starting-my-own-gallery,['starting-my-own-gallery']
https://medium.com/building-heirlumia/about,"['building-heirlumia', 'about']"
https://medium.com/building-heirlumia,['building-heirlumia']
https://medium.com/borrowed-earth/about,"['borrowed-earth', 'about']"
https://medium.com/borrowed-earth,['borrowed-earth']
https://medium.com/sense-forage/about,"['sense-forage', 'about']"
https://medium.com/sense-forage,['sense-forage']
https://medium.com/internet-monitor-2014-platforms-and-policy/about,"['internet-monitor-2014-platforms-and-policy', 'about']"
https://medium.com/internet-monitor-2014-platforms-and-policy,['internet-monitor-2014-platforms-and-policy']
https://medium.com/the-records/about,"['the-records', 'about']"
https://medium.com/the-records,['the-records']
https://medium.com/la-ciudad-perdida/about,"['la-ciudad-perdida', 'about']"
https://medium.com/la-ciudad-perdida,['la-ciudad-perdida']
https://medium.com/the-wonderkids-of-la-masia/about,"['the-wonderkids-of-la-masia', 'about']"
https://medium.com/the-wonderkids-of-la-masia,['the-wonderkids-of-la-masia']
https://medium.com/the-cover-up/about,"['the-cover-up', 'about']"
https://medium.com/the-cover-up,['the-cover-up']
https://medium.com/the-daily-writing-prompt/about,"['the-daily-writing-prompt', 'about']"
https://medium.com/the-daily-writing-prompt,['the-daily-writing-prompt']
https://medium.com/walking-in-the-shadow/about,"['walking-in-the-shadow', 'about']"
https://medium.com/walking-in-the-shadow,['walking-in-the-shadow']
https://medium.com/the-common-prayer/about,"['the-common-prayer', 'about']"
https://medium.com/the-common-prayer,['the-common-prayer']
https://medium.com/the-eating-adventure/about,"['the-eating-adventure', 'about']"
https://medium.com/the-eating-adventure,['the-eating-adventure']
https://medium.com/stories-ru/about,"['stories-ru', 'about']"
https://medium.com/stories-ru,['stories-ru']
https://medium.com/saraswati-the-exploration-of-art-culture-and/about,"['saraswati-the-exploration-of-art-culture-and', 'about']"
https://medium.com/saraswati-the-exploration-of-art-culture-and,['saraswati-the-exploration-of-art-culture-and']
https://medium.com/best-of-2014-music/about,"['best-of-2014-music', 'about']"
https://medium.com/best-of-2014-music,['best-of-2014-music']
https://medium.com/the-crying-tao/about,"['the-crying-tao', 'about']"
https://medium.com/the-crying-tao,['the-crying-tao']
https://medium.com/chasing-buzzwords/about,"['chasing-buzzwords', 'about']"
https://medium.com/chasing-buzzwords,['chasing-buzzwords']
https://medium.com/invitation-annual/about,"['invitation-annual', 'about']"
https://medium.com/invitation-annual,['invitation-annual']
https://medium.com/photography-burnout-sessions/about,"['photography-burnout-sessions', 'about']"
https://medium.com/photography-burnout-sessions,['photography-burnout-sessions']
