URLs,Subdirs
https://medium.com/venture-gain/about,"['venture-gain', 'about']"
https://medium.com/venture-gain,['venture-gain']
https://medium.com/the-banjo/about,"['the-banjo', 'about']"
https://medium.com/the-banjo,['the-banjo']
https://medium.com/my-favorite-creative/about,"['my-favorite-creative', 'about']"
https://medium.com/my-favorite-creative,['my-favorite-creative']
https://medium.com/work-with-me/about,"['work-with-me', 'about']"
https://medium.com/work-with-me,['work-with-me']
https://medium.com/practice-professionalism/about,"['practice-professionalism', 'about']"
https://medium.com/practice-professionalism,['practice-professionalism']
https://medium.com/soulbound-games-blog-cz/about,"['soulbound-games-blog-cz', 'about']"
https://medium.com/soulbound-games-blog-cz,['soulbound-games-blog-cz']
https://medium.com/the-aquatic-life/about,"['the-aquatic-life', 'about']"
https://medium.com/the-aquatic-life,['the-aquatic-life']
https://medium.com/out-of-focus-mag/about,"['out-of-focus-mag', 'about']"
https://medium.com/out-of-focus-mag,['out-of-focus-mag']
https://medium.com/seascapes-by-something-visual/about,"['seascapes-by-something-visual', 'about']"
https://medium.com/seascapes-by-something-visual,['seascapes-by-something-visual']
https://medium.com/irl-2-0-digitalismo/about,"['irl-2-0-digitalismo', 'about']"
https://medium.com/irl-2-0-digitalismo,['irl-2-0-digitalismo']
https://medium.com/foesia-americana/about,"['foesia-americana', 'about']"
https://medium.com/foesia-americana,['foesia-americana']
https://medium.com/very-loose-women/about,"['very-loose-women', 'about']"
https://medium.com/very-loose-women,['very-loose-women']
https://medium.com/launchprint-gallery/about,"['launchprint-gallery', 'about']"
https://medium.com/launchprint-gallery,['launchprint-gallery']
https://medium.com/team-stories/about,"['team-stories', 'about']"
https://medium.com/team-stories,['team-stories']
https://medium.com/when-in-thailand/about,"['when-in-thailand', 'about']"
https://medium.com/when-in-thailand,['when-in-thailand']
https://medium.com/pauline-genee-cactus/about,"['pauline-genee-cactus', 'about']"
https://medium.com/pauline-genee-cactus,['pauline-genee-cactus']
https://medium.com/thoughts-from-lightly/about,"['thoughts-from-lightly', 'about']"
https://medium.com/thoughts-from-lightly,['thoughts-from-lightly']
