URLs,Subdirs
https://medium.com/frugal-self-help/about,"['frugal-self-help', 'about']"
https://medium.com/frugal-self-help,['frugal-self-help']
https://medium.com/africa-in-fact/about,"['africa-in-fact', 'about']"
https://medium.com/africa-in-fact,['africa-in-fact']
https://medium.com/no-money-down-car-loans/about,"['no-money-down-car-loans', 'about']"
https://medium.com/no-money-down-car-loans,['no-money-down-car-loans']
https://medium.com/dm-uxd-and-other-acronyms/about,"['dm-uxd-and-other-acronyms', 'about']"
https://medium.com/dm-uxd-and-other-acronyms,['dm-uxd-and-other-acronyms']
https://medium.com/how-to-build-killer-products/about,"['how-to-build-killer-products', 'about']"
https://medium.com/how-to-build-killer-products,['how-to-build-killer-products']
https://medium.com/joel-2-28-revival-now-global/about,"['joel-2-28-revival-now-global', 'about']"
https://medium.com/joel-2-28-revival-now-global,['joel-2-28-revival-now-global']
https://medium.com/gry-wideo/about,"['gry-wideo', 'about']"
https://medium.com/gry-wideo,['gry-wideo']
https://medium.com/book-reviews-and-summary/about,"['book-reviews-and-summary', 'about']"
https://medium.com/book-reviews-and-summary,['book-reviews-and-summary']
https://medium.com/a-odisseia/about,"['a-odisseia', 'about']"
https://medium.com/a-odisseia,['a-odisseia']
https://medium.com/paramos-column/about,"['paramos-column', 'about']"
https://medium.com/paramos-column,['paramos-column']
https://medium.com/essays-at-coldfront/about,"['essays-at-coldfront', 'about']"
https://medium.com/essays-at-coldfront,['essays-at-coldfront']
https://medium.com/portugal-patria-perdida/about,"['portugal-patria-perdida', 'about']"
https://medium.com/portugal-patria-perdida,['portugal-patria-perdida']
https://medium.com/ruckschaufehler-i/about,"['ruckschaufehler-i', 'about']"
https://medium.com/ruckschaufehler-i,['ruckschaufehler-i']
https://medium.com/google-adwords/about,"['google-adwords', 'about']"
https://medium.com/google-adwords,['google-adwords']
https://medium.com/irregular-coffee/about,"['irregular-coffee', 'about']"
https://medium.com/irregular-coffee,['irregular-coffee']
https://medium.com/experience-simon-garfunkel/about,"['experience-simon-garfunkel', 'about']"
https://medium.com/experience-simon-garfunkel,['experience-simon-garfunkel']
