URLs,Subdirs
https://medium.com/@HarryBertoia,['@HarryBertoia']
https://medium.com/@hancoldkim,['@hancoldkim']
https://medium.com/@joshica2006,['@joshica2006']
https://medium.com/@brentward,['@brentward']
https://medium.com/@KickSucker2013,['@KickSucker2013']
https://medium.com/@CandiseMiller,['@CandiseMiller']
https://medium.com/@NatuMyers,['@NatuMyers']
https://medium.com/@1000Folds,['@1000Folds']
https://medium.com/@falcao99,['@falcao99']
https://medium.com/@tdzifa_,['@tdzifa_']
https://medium.com/@EmiiR,['@EmiiR']
https://medium.com/@fbueno,['@fbueno']
https://medium.com/@AwesomeNam,['@AwesomeNam']
https://medium.com/@jaspermutsaerts,['@jaspermutsaerts']
https://medium.com/@Nicolas_Stanley,['@Nicolas_Stanley']
https://medium.com/@malisauskas,['@malisauskas']
https://medium.com/@gingerkitty,['@gingerkitty']
https://medium.com/@alykumpula,['@alykumpula']
https://medium.com/@1ijk,['@1ijk']
https://medium.com/@pawelhalicki,['@pawelhalicki']
https://medium.com/@sergioalmeida,['@sergioalmeida']
https://medium.com/@juliannaruzzarin,['@juliannaruzzarin']
https://medium.com/@kvoissem,['@kvoissem']
https://medium.com/@rajneesh,['@rajneesh']
https://medium.com/@jaredmcnutt,['@jaredmcnutt']
https://medium.com/@Dana_Corres,['@Dana_Corres']
https://medium.com/@erikafrancola,['@erikafrancola']
https://medium.com/@ThunderFan,['@ThunderFan']
https://medium.com/@reneeshah,['@reneeshah']
https://medium.com/@dsamudio,['@dsamudio']
https://medium.com/@dan-cayer,['@dan-cayer']
https://medium.com/@karinakohler,['@karinakohler']
https://medium.com/@DevValladares,['@DevValladares']
https://medium.com/@MurtazaAli,['@MurtazaAli']
https://medium.com/@alexfurrier,['@alexfurrier']
https://medium.com/@NateBaldwin,['@NateBaldwin']
https://medium.com/@ivnm,['@ivnm']
https://medium.com/@durwood,['@durwood']
https://medium.com/@caliestronoble,['@caliestronoble']
https://medium.com/@ettubrutesbro,['@ettubrutesbro']
https://medium.com/@HardingMissions,['@HardingMissions']
https://medium.com/@bcanato,['@bcanato']
https://medium.com/@profoundfamiliarity,['@profoundfamiliarity']
https://medium.com/@lisagrimm,['@lisagrimm']
https://medium.com/@alfonso_cabrera,['@alfonso_cabrera']
https://medium.com/@keishikawakami,['@keishikawakami']
https://medium.com/@andreawetzel,['@andreawetzel']
https://medium.com/@AlexSteffen,['@AlexSteffen']
https://medium.com/@giornoadd,['@giornoadd']
https://medium.com/@maxliu-97564,['@maxliu-97564']
https://medium.com/@larajeremko,['@larajeremko']
https://medium.com/@linh_cantab,['@linh_cantab']
https://medium.com/@kmsteiner,['@kmsteiner']
https://medium.com/@colbyfulton,['@colbyfulton']
https://medium.com/@kasparasalek,['@kasparasalek']
https://medium.com/@jennerdeal,['@jennerdeal']
https://medium.com/@toddvernon,['@toddvernon']
https://medium.com/@wasabia,['@wasabia']
https://medium.com/@mariaelenamongayasolon,['@mariaelenamongayasolon']
https://medium.com/@myspaceaside,['@myspaceaside']
https://medium.com/@petersontrethewey,['@petersontrethewey']
https://medium.com/@a_asshidiq,['@a_asshidiq']
https://medium.com/@stevecamposvega,['@stevecamposvega']
https://medium.com/@BrianSmoliak,['@BrianSmoliak']
https://medium.com/@davidkruger,['@davidkruger']
https://medium.com/@adrianteh,['@adrianteh']
https://medium.com/@sandya.sankarram,['@sandya.sankarram']
https://medium.com/@bilalansari,['@bilalansari']
https://medium.com/@mwicharytest,['@mwicharytest']
https://medium.com/@ilyafrolov,['@ilyafrolov']
https://medium.com/@talnaveh,['@talnaveh']
https://medium.com/@lampkemeyer,['@lampkemeyer']
https://medium.com/@levinunnink,['@levinunnink']
https://medium.com/@alaattinusta,['@alaattinusta']
https://medium.com/@nataastuper,['@nataastuper']
https://medium.com/@alexch,['@alexch']
https://medium.com/@mijinkim_76419,['@mijinkim_76419']
https://medium.com/@shuchen,['@shuchen']
https://medium.com/@EdaSavickiene,['@EdaSavickiene']
https://medium.com/@rodrigogua,['@rodrigogua']
https://medium.com/@DavidAtwell,['@DavidAtwell']
https://medium.com/@robkovacs,['@robkovacs']
https://medium.com/@samaschool,['@samaschool']
https://medium.com/@pint_sized_one,['@pint_sized_one']
https://medium.com/@arpitagrawal131,['@arpitagrawal131']
https://medium.com/@lzmadeira,['@lzmadeira']
https://medium.com/@DavidSilvaSmith,['@DavidSilvaSmith']
https://medium.com/@kuldip-seeker,['@kuldip-seeker']
https://medium.com/@mjh,['@mjh']
https://medium.com/@TheGoldenAgeFuturist,['@TheGoldenAgeFuturist']
https://medium.com/@thenewra,['@thenewra']
https://medium.com/@davidtrig,['@davidtrig']
https://medium.com/@kdplatinum,['@kdplatinum']
https://medium.com/@jval3nti,['@jval3nti']
https://medium.com/@alicakaufman,['@alicakaufman']
https://medium.com/@fluidandsolidearth,['@fluidandsolidearth']
https://medium.com/@michaelokuboyejo,['@michaelokuboyejo']
https://medium.com/@edusantaela,['@edusantaela']
https://medium.com/@halovast,['@halovast']
https://medium.com/@themightyjon,['@themightyjon']
https://medium.com/@mercimichel,['@mercimichel']
https://medium.com/@CoachACM,['@CoachACM']
https://medium.com/@alexcorrea,['@alexcorrea']
https://medium.com/@alessiaclusini,['@alessiaclusini']
https://medium.com/@BrettNoyes,['@BrettNoyes']
https://medium.com/@hourann,['@hourann']
https://medium.com/@markredwards,['@markredwards']
https://medium.com/@d4ny3h,['@d4ny3h']
https://medium.com/@monodeboutonner,['@monodeboutonner']
https://medium.com/@SpecPrawnik,['@SpecPrawnik']
